host_hostname,disk_bytes_read,disk_bytes_written,elapsed_time,name,path,start_time
NANO0101,1.6 MB,352.83 KB,1,wmpnetwk.exe,C:\Program Files\Windows Media Player\wmpnetwk.exe,2021-12-07 20:24:14
NANO0101,135.41 MB,150.54 MB,1,orbit.exe,C:\Program Files\Orbit\bin\orbit\orbit.exe,2021-12-07 20:27:10
NANO0101,123.89 MB,4 bytes,1,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-12-07 20:27:17
NANO0101,351.51 KB,0 bytes,1,conhost.exe,C:\Windows\System32\conhost.exe,2021-12-07 20:27:20
NANO0101,74.3 MB,1.7 MB,1,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-12-07 20:27:21
NANO0101,2.62 GB,47.03 MB,0,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-12-08 16:00:09
NANO0101,351.51 KB,0 bytes,0,conhost.exe,C:\Windows\System32\conhost.exe,2021-12-08 16:00:09
NANO0101,66.83 MB,80.13 KB,0,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-12-08 17:46:33
NANO0101,398.32 KB,0 bytes,0,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-12-08 17:52:40
DESKTOP-TE9F18I,-1 bytes,-1 bytes,0,[System Process],,1969-12-31 23:59:59
DESKTOP-TE9F18I,633.5 MB,11.91 GB,29,System,,2021-11-10 01:34:47
DESKTOP-TE9F18I,2.05 KB,1.83 GB,29,Registry,Registry,2021-11-10 01:34:44
DESKTOP-TE9F18I,23.65 KB,24.72 KB,29,smss.exe,C:\Windows\System32\smss.exe,2021-11-10 01:34:47
DESKTOP-TE9F18I,2.12 MB,0 bytes,29,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:34:49
DESKTOP-TE9F18I,9.73 KB,0 bytes,29,wininit.exe,C:\Windows\System32\wininit.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,1.21 MB,0 bytes,29,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,103.39 MB,124.99 KB,29,services.exe,C:\Windows\System32\services.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,927.08 KB,640 bytes,29,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,49.98 MB,67.34 MB,29,lsass.exe,C:\Windows\System32\lsass.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,464.01 MB,2.06 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,0 bytes,0 bytes,29,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,0 bytes,0 bytes,29,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:34:50
DESKTOP-TE9F18I,81.41 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,71.05 KB,0 bytes,29,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,1.08 MB,32.41 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,724 bytes,0 bytes,29,IntelCpHDCPSvc.exe,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_a086f01cc7be643a\IntelCpHDCPSvc.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,1.2 GB,2.06 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,860 bytes,140 bytes,29,IntelCpHeciSvc.exe,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_a086f01cc7be643a\IntelCpHeciSvc.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,1.02 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,40.72 MB,411.7 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,714 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,20.34 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,1.04 KB,1.44 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,Memory Compression,MemCompression,2021-11-10 01:34:51
DESKTOP-TE9F18I,101.86 KB,0 bytes,29,igfxCUIService.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b8e01d9e8716d2a7\igfxCUIService.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,84.06 MB,261.35 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,60 bytes,12 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,46.1 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,304.84 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,2.47 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,10.09 MB,18.6 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,48.42 KB,36.48 KB,29,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,173.67 KB,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,1.21 GB,1.13 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,117.18 KB,32.93 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,4.4 GB,1.22 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,162.09 MB,78.68 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,329.87 MB,2.73 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,29.18 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,1.03 MB,1.99 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,173.1 MB,343.49 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,202.41 KB,14.05 KB,29,OneApp.IGCC.WinService.exe,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_54b736e5be5b50b2\OneApp.IGCC.WinService.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,427.2 GB,14.26 GB,29,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,18.9 KB,297 bytes,29,sisipsutil.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\sisipsutil.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,118.34 KB,7.77 KB,29,SISIPSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\SISIPSService.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,868.68 KB,139.43 KB,29,SISIDSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IDS\bin\SISIDSService.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,8.49 KB,232 bytes,29,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,59.49 MB,79.86 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,116 bytes,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,232 bytes,320 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,0 bytes,0 bytes,29,jhi_service.exe,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_ffc75848a6342fdf\jhi_service.exe,2021-11-10 01:34:52
DESKTOP-TE9F18I,292.28 MB,100.06 MB,29,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-10 01:34:53
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
DESKTOP-TE9F18I,116 bytes,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
DESKTOP-TE9F18I,162.38 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:59
DESKTOP-TE9F18I,383.1 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:03
DESKTOP-TE9F18I,56.8 MB,16 bytes,29,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 01:35:12
DESKTOP-TE9F18I,736.26 KB,0 bytes,29,sihost.exe,C:\Windows\System32\sihost.exe,2021-11-10 01:35:12
DESKTOP-TE9F18I,1.51 MB,5.28 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,2.23 MB,50.46 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,2.13 MB,293.17 MB,29,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,241.42 KB,0 bytes,29,PresentationFontCache.exe,C:\Windows\Microsoft.NET\Framework64\v3.0\WPF\PresentationFontCache.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,16.72 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,4.33 KB,3.68 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,192.16 MB,5.94 MB,29,explorer.exe,C:\Windows\explorer.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,240.06 MB,175.38 KB,29,igfxEM.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b8e01d9e8716d2a7\igfxEM.exe,2021-11-10 01:35:13
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:15
DESKTOP-TE9F18I,3.35 MB,360 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:16
DESKTOP-TE9F18I,594.11 MB,253.93 MB,29,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,2021-11-10 01:35:16
DESKTOP-TE9F18I,33.03 MB,18.1 MB,29,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-11-10 01:35:16
DESKTOP-TE9F18I,115.12 MB,408 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:16
DESKTOP-TE9F18I,35.23 KB,0 bytes,29,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,2021-11-10 01:35:17
DESKTOP-TE9F18I,11.23 KB,0 bytes,29,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,2021-11-10 01:35:17
DESKTOP-TE9F18I,54.36 KB,248 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:17
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:17
DESKTOP-TE9F18I,522 bytes,0 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:17
DESKTOP-TE9F18I,89.49 MB,58.24 KB,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:26
DESKTOP-TE9F18I,569 bytes,0 bytes,29,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2021-11-10 01:35:27
DESKTOP-TE9F18I,609 bytes,4.1 KB,29,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,2021-11-10 01:35:27
DESKTOP-TE9F18I,173.61 MB,332.55 KB,29,IGCCTray.exe,C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.3370.0_x64__8j3eq9eme6ctt\GCP.ML.BackgroundSysTray\IGCCTray.exe,2021-11-10 01:35:31
DESKTOP-TE9F18I,74.26 MB,1.26 MB,29,IGCC.exe,C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.3370.0_x64__8j3eq9eme6ctt\IGCC.exe,2021-11-10 01:35:32
DESKTOP-TE9F18I,56.11 MB,3.99 KB,29,EXCEL.EXE,C:\Program Files (x86)\Microsoft Office\Office12\EXCEL.EXE,2021-11-10 01:35:33
DESKTOP-TE9F18I,12.57 KB,0 bytes,29,ApplicationFrameHost.exe,C:\Windows\System32\ApplicationFrameHost.exe,2021-11-10 01:35:51
DESKTOP-TE9F18I,611.47 KB,860.92 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:53
DESKTOP-TE9F18I,2.43 MB,275.97 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:58
DESKTOP-TE9F18I,30.75 KB,9.91 KB,29,SystemSettings.exe,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,2021-11-10 01:36:11
DESKTOP-TE9F18I,0 bytes,0 bytes,29,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,2021-11-10 01:36:11
DESKTOP-TE9F18I,172.35 MB,160 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:36:21
DESKTOP-TE9F18I,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:36:21
DESKTOP-TE9F18I,6.97 MB,303.11 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:36:22
DESKTOP-TE9F18I,1.55 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:36:52
DESKTOP-TE9F18I,81.05 KB,0 bytes,29,SgrmBroker.exe,C:\Windows\System32\SgrmBroker.exe,2021-11-10 01:36:53
DESKTOP-TE9F18I,99.36 KB,1.44 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:36:53
DESKTOP-TE9F18I,3.4 GB,2.56 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:40:13
DESKTOP-TE9F18I,585 bytes,0 bytes,29,cmd.exe,C:\Windows\SysWOW64\cmd.exe,2021-11-10 01:53:53
DESKTOP-TE9F18I,0 bytes,0 bytes,29,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-10 01:53:53
DESKTOP-TE9F18I,1.27 GB,975.63 MB,29,cscript.exe,C:\Windows\SysWOW64\cscript.exe,2021-11-10 01:53:53
DESKTOP-TE9F18I,1.02 KB,0 bytes,29,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,2021-11-10 04:20:31
DESKTOP-TE9F18I,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 18:06:47
DESKTOP-TE9F18I,765.95 KB,208.9 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 19:10:16
DESKTOP-TE9F18I,11.78 GB,195.97 MB,24,MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,2021-11-14 13:34:54
DESKTOP-TE9F18I,0 bytes,0 bytes,24,WmiPrvSE.exe,C:\Windows\SysWOW64\wbem\WmiPrvSE.exe,2021-11-14 20:00:31
DESKTOP-TE9F18I,20.76 MB,3.88 GB,23,orbit.exe,C:\Program Files\Orbit\bin\orbit\orbit.exe,2021-11-15 17:08:36
DESKTOP-TE9F18I,144 bytes,4 bytes,23,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-15 17:08:37
DESKTOP-TE9F18I,3.25 KB,0 bytes,23,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-15 17:08:37
DESKTOP-TE9F18I,1.36 GB,33.33 MB,23,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-15 17:08:37
DESKTOP-TE9F18I,0 bytes,0 bytes,21,ctfmon.exe,C:\Windows\System32\ctfmon.exe,2021-11-17 22:00:51
DESKTOP-TE9F18I,0 bytes,0 bytes,19,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-20 00:51:35
DESKTOP-TE9F18I,102.36 MB,31.14 MB,19,Microsoft.Photos.exe,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,2021-11-20 03:37:13
DESKTOP-TE9F18I,412.45 KB,5.33 KB,19,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-20 03:37:13
DESKTOP-TE9F18I,803.66 MB,86.44 KB,18,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-20 06:23:13
DESKTOP-TE9F18I,1.38 KB,0 bytes,18,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-20 11:39:11
DESKTOP-TE9F18I,2 KB,529 bytes,17,YourPhone.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21102.134.0_x64__8wekyb3d8bbwe\YourPhone.exe,2021-11-21 16:58:17
DESKTOP-TE9F18I,1.54 KB,0 bytes,17,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-21 16:58:18
DESKTOP-TE9F18I,1.39 MB,1.12 MB,11,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,2021-11-27 10:43:37
DESKTOP-TE9F18I,4.34 MB,917.5 KB,8,dllhost.exe,C:\Windows\System32\dllhost.exe,2021-11-30 19:32:20
DESKTOP-TE9F18I,20.64 MB,21.2 MB,7,OneDrive.exe,C:\Users\sandisk\AppData\Local\Microsoft\OneDrive\OneDrive.exe,2021-12-01 18:06:06
DESKTOP-TE9F18I,33.13 MB,23.67 KB,7,NanoNTDevelopment.exe,C:\Program Files (x86)\SanDisk\NanoNTDevelopment\NanoNTDevelopment 12.9\Bin\NanoNTDevelopment.exe,2021-12-01 20:42:36
DESKTOP-TE9F18I,8.94 KB,6.62 KB,7,PYSCRI~1.EXE,C:\PROGRA~2\SanDisk\NANONT~1\NANONT~1.7\Bin\PYSCRI~1.EXE,2021-12-01 20:42:38
DESKTOP-TE9F18I,160.58 MB,115.86 MB,5,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-12-03 11:36:13
DESKTOP-TE9F18I,1.57 KB,96 bytes,5,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-12-03 11:36:13
DESKTOP-TE9F18I,25.68 MB,55.54 MB,5,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-12-03 11:36:13
DESKTOP-TE9F18I,27.73 MB,50.5 MB,5,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-12-03 11:36:13
DESKTOP-TE9F18I,24.83 MB,46.4 MB,5,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-12-03 11:36:13
DESKTOP-TE9F18I,12.68 MB,23.91 MB,4,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-04 22:19:36
DESKTOP-TE9F18I,2.95 KB,0 bytes,3,SavUI.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\SavUI.exe,2021-12-05 20:00:00
DESKTOP-TE9F18I,0 bytes,9.99 KB,1,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-12-07 23:09:25
DESKTOP-TE9F18I,2.2 GB,2.29 MB,0,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-12-08 17:45:24
DESKTOP-TE9F18I,0 bytes,0 bytes,0,conhost.exe,C:\Windows\System32\conhost.exe,2021-12-08 17:45:24
DESKTOP-TE9F18I,26.71 MB,15.03 KB,0,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-12-08 17:45:41
DESKTOP-TE9F18I,0 bytes,0 bytes,0,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-12-08 17:52:15
STBOXX204,-1 bytes,-1 bytes,0,[System Process],,1969-12-31 23:59:59
STBOXX204,62.78 MB,38.94 GB,29,System,,2021-11-10 01:41:21
STBOXX204,16.38 KB,2.03 GB,29,Registry,Registry,2021-11-10 01:40:51
STBOXX204,16.8 KB,78.24 KB,29,smss.exe,C:\Windows\System32\smss.exe,2021-11-10 01:41:21
STBOXX204,1.57 MB,0 bytes,29,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:41:25
STBOXX204,9.73 KB,0 bytes,29,wininit.exe,C:\Windows\System32\wininit.exe,2021-11-10 01:41:26
STBOXX204,4.01 MB,0 bytes,29,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:41:26
STBOXX204,447.79 KB,960 bytes,29,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 01:41:26
STBOXX204,11.13 KB,241.75 KB,29,services.exe,C:\Windows\System32\services.exe,2021-11-10 01:41:26
STBOXX204,4.63 MB,3.84 MB,29,lsass.exe,C:\Windows\System32\lsass.exe,2021-11-10 01:41:26
STBOXX204,19.09 MB,352.26 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:41:26
STBOXX204,1.29 MB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,71.07 KB,0 bytes,29,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 01:41:26
STBOXX204,1.11 MB,378.65 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:26
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,4.87 GB,6.04 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
