_id,disk_bytes_read,disk_bytes_written,elapsed_time,host_hostname,name,path,start_time
619db92e73459a10a4a1fc0e,-1 bytes,-1 bytes,0,MiniGnarly07-PC,[System Process],,1969-12-31 23:59:59
619db92e73459a10a4a1fc0f,4.67 GB,2.74 GB,27,MiniGnarly07-PC,System,,2021-10-20 17:29:29
619db92e73459a10a4a1fc10,82.03 KB,20 bytes,27,MiniGnarly07-PC,smss.exe,C:\Windows\System32\smss.exe,2021-10-20 17:29:29
619db92e73459a10a4a1fc11,8.83 MB,0 bytes,27,MiniGnarly07-PC,csrss.exe,C:\Windows\System32\csrss.exe,2021-10-20 17:29:32
619db92e73459a10a4a1fc12,7.17 KB,0 bytes,27,MiniGnarly07-PC,wininit.exe,C:\Windows\System32\wininit.exe,2021-10-20 17:29:33
619db92e73459a10a4a1fc13,3.97 GB,4.75 MB,27,MiniGnarly07-PC,services.exe,C:\Windows\System32\services.exe,2021-10-20 17:29:33
619db92e73459a10a4a1fc14,28.26 MB,57.36 MB,27,MiniGnarly07-PC,lsass.exe,C:\Windows\System32\lsass.exe,2021-10-20 17:29:33
619db92e73459a10a4a1fc15,0 bytes,0 bytes,27,MiniGnarly07-PC,lsm.exe,C:\Windows\System32\lsm.exe,2021-10-20 17:29:33
619db92e73459a10a4a1fc16,7.99 GB,0 bytes,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:36
619db92e73459a10a4a1fc17,27.7 KB,0 bytes,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:36
619db92e73459a10a4a1fc18,5.16 GB,64.08 MB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:37
619db92e73459a10a4a1fc19,717.81 MB,1.56 GB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:37
619db92e73459a10a4a1fc1a,76.28 KB,1.41 KB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:37
619db92e73459a10a4a1fc1b,18.01 GB,5.71 GB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:37
619db92e73459a10a4a1fc1c,203 MB,135.16 MB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:38
619db92e73459a10a4a1fc1d,560.95 KB,320 bytes,27,MiniGnarly07-PC,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-10-20 17:29:38
619db92e73459a10a4a1fc1e,109.83 MB,184.06 MB,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:38
619db92e73459a10a4a1fc1f,1.13 GB,38.18 KB,27,MiniGnarly07-PC,CSFalconService.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,2021-10-20 17:29:41
619db92e73459a10a4a1fc20,207.48 KB,264 bytes,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:29:42
619db92e73459a10a4a1fc21,241.42 KB,0 bytes,27,MiniGnarly07-PC,IPROSetMonitor.exe,C:\Windows\System32\IPROSetMonitor.exe,2021-10-20 17:29:42
619db92e73459a10a4a1fc22,135.41 MB,4.54 GB,27,MiniGnarly07-PC,orbit.exe,C:\Program Files\Orbit\bin\orbit\orbit.exe,2021-10-20 17:29:43
619db92e73459a10a4a1fc23,22.13 MB,6.39 MB,27,MiniGnarly07-PC,CSFalconContainer.exe,C:\Program Files\CrowdStrike\CSFalconContainer.exe,2021-10-20 17:29:43
619db92e73459a10a4a1fc24,22.1 MB,242.42 KB,27,MiniGnarly07-PC,CSFalconContainer.exe,C:\Program Files\CrowdStrike\CSFalconContainer.exe,2021-10-20 17:29:46
619db92e73459a10a4a1fc25,124.25 MB,57.35 KB,27,MiniGnarly07-PC,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-10-20 17:29:56
619db92e73459a10a4a1fc26,356.19 KB,0 bytes,27,MiniGnarly07-PC,conhost.exe,C:\Windows\System32\conhost.exe,2021-10-20 17:29:57
619db92e73459a10a4a1fc27,26.9 GB,7.07 GB,27,MiniGnarly07-PC,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\12.1.7061.6600.105\Bin\ccSvcHst.exe,2021-10-20 17:29:58
619db92e73459a10a4a1fc28,1.65 GB,50.36 MB,27,MiniGnarly07-PC,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-10-20 17:29:58
619db92e73459a10a4a1fc29,23.21 MB,10.59 MB,27,MiniGnarly07-PC,miragent.exe,C:\Program Files (x86)\MANDIANT\MANDIANT Intelligent Response Agent\miragent.exe,2021-10-20 17:29:59
619db92e73459a10a4a1fc2a,258.49 KB,0 bytes,27,MiniGnarly07-PC,unsecapp.exe,C:\Windows\System32\wbem\unsecapp.exe,2021-10-20 17:30:17
619db92e73459a10a4a1fc2b,412.36 MB,133.37 MB,27,MiniGnarly07-PC,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-10-20 17:30:18
619db92e73459a10a4a1fc2c,285.12 MB,9.37 MB,27,MiniGnarly07-PC,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-10-20 17:30:20
619db92e73459a10a4a1fc2d,49.84 KB,0 bytes,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:30:41
619db92e73459a10a4a1fc2e,330.11 KB,0 bytes,27,MiniGnarly07-PC,svchost.exe,C:\Windows\System32\svchost.exe,2021-10-20 17:31:29
619db92e73459a10a4a1fc2f,166.53 KB,0 bytes,27,MiniGnarly07-PC,csrss.exe,C:\Windows\System32\csrss.exe,2021-10-20 17:32:18
619db92e73459a10a4a1fc30,644.73 KB,160 bytes,27,MiniGnarly07-PC,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-10-20 17:32:18
619db92e73459a10a4a1fc31,816.31 MB,709.51 MB,27,MiniGnarly07-PC,CcmExec.exe,C:\Windows\CCM\CcmExec.exe,2021-10-20 17:32:20
619db92e73459a10a4a1fc32,308.01 KB,320 bytes,27,MiniGnarly07-PC,LogonUI.exe,C:\Windows\System32\LogonUI.exe,2021-10-20 17:32:20
619db92e73459a10a4a1fc33,1.54 MB,195.62 KB,27,MiniGnarly07-PC,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-10-20 17:32:21
619db92e73459a10a4a1fc34,891.29 KB,1.5 KB,27,MiniGnarly07-PC,CmRcService.exe,C:\Windows\CCM\RemCtrl\CmRcService.exe,2021-10-20 17:32:22
619db92e73459a10a4a1fc35,1.08 GB,0 bytes,27,MiniGnarly07-PC,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-10-20 17:32:24
619db92e73459a10a4a1fc36,525.86 KB,0 bytes,27,MiniGnarly07-PC,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-10-20 17:32:42
619db92e73459a10a4a1fc37,104.9 MB,6.28 MB,27,MiniGnarly07-PC,TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,2021-10-20 23:21:04
619db92e73459a10a4a1fc38,36.18 MB,6.81 MB,26,MiniGnarly07-PC,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-10-21 21:45:01
619db92e73459a10a4a1fc39,2.32 MB,442.48 KB,0,MiniGnarly07-PC,policyHost.exe,C:\Program Files\Microsoft Policy Platform\policyHost.exe,2021-11-16 18:17:00
619db92e73459a10a4a1fc3a,286.57 KB,0 bytes,0,MiniGnarly07-PC,WmiApSrv.exe,C:\Windows\System32\wbem\WmiApSrv.exe,2021-11-16 18:19:20
619db92e73459a10a4a1fc3b,-1 bytes,-1 bytes,0,DESKTOP-TE9F18I,[System Process],,1969-12-31 23:59:59
619db92e73459a10a4a1fc3c,433.43 MB,3.11 GB,7,DESKTOP-TE9F18I,System,,2021-11-10 01:34:47
619db92e73459a10a4a1fc3d,2.05 KB,610.23 MB,7,DESKTOP-TE9F18I,Registry,Registry,2021-11-10 01:34:44
619db92e73459a10a4a1fc3e,19.49 KB,24.72 KB,7,DESKTOP-TE9F18I,smss.exe,C:\Windows\System32\smss.exe,2021-11-10 01:34:47
619db92e73459a10a4a1fc3f,841.61 KB,0 bytes,7,DESKTOP-TE9F18I,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:34:49
619db92e73459a10a4a1fc40,9.73 KB,0 bytes,7,DESKTOP-TE9F18I,wininit.exe,C:\Windows\System32\wininit.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc41,784.01 KB,0 bytes,7,DESKTOP-TE9F18I,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc42,15.5 MB,124.99 KB,7,DESKTOP-TE9F18I,services.exe,C:\Windows\System32\services.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc43,588.66 KB,640 bytes,7,DESKTOP-TE9F18I,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc44,11.5 MB,15.59 MB,7,DESKTOP-TE9F18I,lsass.exe,C:\Windows\System32\lsass.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc45,221.29 MB,1.2 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc46,0 bytes,0 bytes,7,DESKTOP-TE9F18I,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc47,0 bytes,0 bytes,7,DESKTOP-TE9F18I,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:34:50
619db92e73459a10a4a1fc48,24.58 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc49,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4a,71.05 KB,0 bytes,7,DESKTOP-TE9F18I,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4b,979.28 KB,11.33 KB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4c,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4d,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4e,724 bytes,0 bytes,7,DESKTOP-TE9F18I,IntelCpHDCPSvc.exe,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_a086f01cc7be643a\IntelCpHDCPSvc.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc4f,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc50,271.63 MB,465.45 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc51,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc52,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc53,860 bytes,140 bytes,7,DESKTOP-TE9F18I,IntelCpHeciSvc.exe,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_a086f01cc7be643a\IntelCpHeciSvc.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc54,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc55,1.02 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc56,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc57,13.01 MB,97.54 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc58,714 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc59,10.14 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc5a,232 bytes,320 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc5b,0 bytes,0 bytes,7,DESKTOP-TE9F18I,Memory Compression,MemCompression,2021-11-10 01:34:51
619db92e73459a10a4a1fc5c,101.86 KB,0 bytes,7,DESKTOP-TE9F18I,igfxCUIService.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b8e01d9e8716d2a7\igfxCUIService.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc5d,21.55 MB,70.9 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc5e,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc5f,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc60,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc61,20 bytes,4 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc62,46.1 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc63,182.9 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc64,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc65,2.47 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc66,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc67,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc68,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc69,2.05 MB,3.87 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6a,232 bytes,320 bytes,7,DESKTOP-TE9F18I,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6b,40.17 KB,160 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6c,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6d,319.22 MB,253.32 KB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6e,117.18 KB,32.93 KB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:51
619db92e73459a10a4a1fc6f,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc70,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc71,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc72,411.75 MB,310.63 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc73,53.38 MB,20.74 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc74,91.41 MB,616.62 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc75,24.58 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc76,1.03 MB,478.08 KB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc77,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc78,48.4 MB,328.44 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc79,202.41 KB,14.05 KB,7,DESKTOP-TE9F18I,OneApp.IGCC.WinService.exe,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_54b736e5be5b50b2\OneApp.IGCC.WinService.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7a,90.42 GB,3.12 GB,7,DESKTOP-TE9F18I,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7b,18.9 KB,297 bytes,7,DESKTOP-TE9F18I,sisipsutil.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\sisipsutil.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7c,118.34 KB,7.77 KB,7,DESKTOP-TE9F18I,SISIPSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\SISIPSService.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7d,248.42 KB,39.29 KB,7,DESKTOP-TE9F18I,SISIDSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IDS\bin\SISIDSService.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7e,2.15 KB,232 bytes,7,DESKTOP-TE9F18I,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc7f,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc80,13.23 MB,17.56 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc81,116 bytes,160 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc82,232 bytes,320 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc83,0 bytes,0 bytes,7,DESKTOP-TE9F18I,jhi_service.exe,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_ffc75848a6342fdf\jhi_service.exe,2021-11-10 01:34:52
619db92e73459a10a4a1fc84,36.03 MB,22.24 MB,7,DESKTOP-TE9F18I,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-10 01:34:53
619db92e73459a10a4a1fc85,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
619db92e73459a10a4a1fc86,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
619db92e73459a10a4a1fc87,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
619db92e73459a10a4a1fc88,116 bytes,160 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:54
619db92e73459a10a4a1fc89,162.38 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:34:59
619db92e73459a10a4a1fc8a,193.45 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:03
619db92e73459a10a4a1fc8b,14.44 MB,16 bytes,7,DESKTOP-TE9F18I,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 01:35:12
619db92e73459a10a4a1fc8c,190.98 KB,0 bytes,7,DESKTOP-TE9F18I,sihost.exe,C:\Windows\System32\sihost.exe,2021-11-10 01:35:12
619db92e73459a10a4a1fc8d,878.57 KB,2.31 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc8e,1.01 MB,15.56 MB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc8f,1.75 MB,75.44 MB,7,DESKTOP-TE9F18I,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc90,241.42 KB,0 bytes,7,DESKTOP-TE9F18I,PresentationFontCache.exe,C:\Windows\Microsoft.NET\Framework64\v3.0\WPF\PresentationFontCache.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc91,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc92,16.7 KB,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc93,4.33 KB,3.68 KB,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc94,140.68 MB,2.46 MB,7,DESKTOP-TE9F18I,explorer.exe,C:\Windows\explorer.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc95,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc96,32.65 MB,62.22 KB,7,DESKTOP-TE9F18I,igfxEM.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b8e01d9e8716d2a7\igfxEM.exe,2021-11-10 01:35:13
619db92e73459a10a4a1fc97,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:15
619db92e73459a10a4a1fc98,827.41 KB,609.25 KB,7,DESKTOP-TE9F18I,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,2021-11-10 01:35:16
619db92e73459a10a4a1fc99,955.05 KB,160 bytes,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:16
619db92e73459a10a4a1fc9a,150.78 MB,65.27 MB,7,DESKTOP-TE9F18I,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,2021-11-10 01:35:16
619db92e73459a10a4a1fc9b,9.64 MB,5.9 MB,7,DESKTOP-TE9F18I,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-11-10 01:35:16
619db92e73459a10a4a1fc9c,28.3 MB,408 bytes,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:16
619db92e73459a10a4a1fc9d,2.39 MB,1.93 KB,7,DESKTOP-TE9F18I,YourPhone.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21092.149.0_x64__8wekyb3d8bbwe\YourPhone.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fc9e,35.23 KB,0 bytes,7,DESKTOP-TE9F18I,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fc9f,4.24 KB,0 bytes,7,DESKTOP-TE9F18I,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fca0,54.36 KB,248 bytes,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fca1,0 bytes,0 bytes,7,DESKTOP-TE9F18I,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fca2,348 bytes,0 bytes,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:17
619db92e73459a10a4a1fca3,6.42 KB,0 bytes,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:18
619db92e73459a10a4a1fca4,21.14 MB,13.76 KB,7,DESKTOP-TE9F18I,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:35:26
619db92e73459a10a4a1fca5,569 bytes,0 bytes,7,DESKTOP-TE9F18I,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2021-11-10 01:35:27
619db92e73459a10a4a1fca6,609 bytes,4.1 KB,7,DESKTOP-TE9F18I,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,2021-11-10 01:35:27
619db92e73459a10a4a1fca7,18.94 MB,19.4 MB,7,DESKTOP-TE9F18I,OneDrive.exe,C:\Users\sandisk\AppData\Local\Microsoft\OneDrive\OneDrive.exe,2021-11-10 01:35:27
619db92e73459a10a4a1fca8,41.25 MB,205 KB,7,DESKTOP-TE9F18I,IGCCTray.exe,C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.3370.0_x64__8j3eq9eme6ctt\GCP.ML.BackgroundSysTray\IGCCTray.exe,2021-11-10 01:35:31
